,uid
1876,7589.0
1877,7595.0
1878,7554.0
1879,7536.0
1880,7592.0
1881,7274.0
1882,7305.0
1883,7273.0
1884,7304.0
1885,7092.0
1886,7132.0
1887,7073.0
1888,6895.0
1889,6816.0
1890,5524.0
1891,4971.0
1892,4429.0
1893,4082.0
1894,4093.0
1895,3740.0
1896,3743.0
1897,3735.0
1898,3675.0
1899,3685.0
1900,3651.0
1901,3680.0
1902,5579.0
1903,5582.0
1904,5570.0
1905,5533.0
1906,5540.0
1907,5530.0
1908,5604.0
1909,5613.0
1910,5593.0
1911,5563.0
1912,5569.0
1913,5561.0
1914,5609.0
1915,5617.0
1916,5606.0
1917,5643.0
1918,5637.0
1919,5632.0
1920,5659.0
1921,5662.0
1922,5655.0
1923,5638.0
1924,5633.0
1925,5630.0
1926,5652.0
1927,5656.0
1928,5651.0
1929,5671.0
1930,5684.0
1931,5661.0
1932,5699.0
1933,5709.0
1934,5711.0
1935,5669.0
1936,5685.0
1937,5675.0
1938,5695.0
1939,5703.0
1940,5691.0
1941,5746.0
1942,5762.0
1943,5773.0
1944,5781.0
1945,5786.0
1946,5777.0
1947,5799.0
1948,5807.0
1949,5797.0
1950,5832.0
1951,5836.0
1952,5826.0
1953,5824.0
1954,5833.0
1955,5819.0
1956,5854.0
1957,5856.0
1958,5860.0
1959,5879.0
1960,5880.0
1961,5874.0
1962,5848.0
1963,5853.0
1964,5844.0
1965,5872.0
1966,5877.0
1967,5868.0
1968,5901.0
1969,5904.0
1970,5896.0
1971,5895.0
1972,5899.0
1973,5891.0
1974,5937.0
1975,5943.0
1976,5933.0
1977,5924.0
1978,5931.0
1979,5917.0
1980,5994.0
1981,6000.0
1982,5990.0
1983,5963.0
1984,5969.0
1985,5960.0
1986,6025.0
1987,6028.0
1988,6017.0
1989,5997.0
1990,6014.0
1991,5983.0
1992,6051.0
1993,6055.0
1994,6046.0
1995,6072.0
1996,6077.0
1997,6069.0
1998,6053.0
1999,6065.0
2000,6043.0
2001,6092.0
2002,6093.0
2003,6090.0
2004,6106.0
2005,6107.0
2006,6103.0
2007,6136.0
2008,6138.0
2009,6132.0
2010,5493.0
2011,5494.0
2012,5491.0
2013,5464.0
2014,5467.0
2015,5459.0
2016,5393.0
2017,5452.0
2018,5368.0
2019,5372.0
2020,5358.0
2021,5347.0
2022,5349.0
2023,5345.0
2024,5403.0
2025,5407.0
2026,5400.0
2027,5285.0
2028,5286.0
2029,5281.0
2030,5306.0
2031,5320.0
2032,5310.0
2033,5298.0
2034,5361.0
2035,5375.0
2036,5377.0
2037,5373.0
2038,5238.0
2039,5242.0
2040,5231.0
2041,5210.0
2042,5198.0
2043,5202.0
2044,5305.0
2045,5307.0
2046,5301.0
2047,5291.0
2048,5207.0
2049,5251.0
2050,5260.0
2051,5249.0
2052,5169.0
2053,5172.0
2054,5175.0
2055,5144.0
2056,5147.0
2057,5152.0
2058,5122.0
2059,5125.0
2060,5120.0
2061,5132.0
2062,5213.0
2063,5196.0
2064,5204.0
2065,5206.0
2066,5073.0
2067,5076.0
2068,5070.0
2069,5155.0
2070,5158.0
2071,5162.0
2072,5059.0
2073,5124.0
2074,4611.0
2075,4616.0
2076,4606.0
2077,4548.0
2078,4553.0
2079,4542.0
2080,4571.0
2081,4581.0
2082,4565.0
2083,4640.0
2084,4644.0
2085,4633.0
2086,4609.0
2087,4613.0
2088,4605.0
2089,4678.0
2090,4680.0
2091,4674.0
2092,4652.0
2093,4679.0
2094,4642.0
2095,4636.0
2096,4641.0
2097,4631.0
2098,4700.0
2099,4704.0
2100,4698.0
2101,4660.0
2102,4667.0
2103,4677.0
2104,4718.0
2105,4729.0
2106,4717.0
2107,4749.0
2108,4754.0
2109,4737.0
2110,4688.0
2111,4693.0
2112,4684.0
2113,4731.0
2114,4739.0
2115,4712.0
2116,4724.0
2117,4730.0
2118,4716.0
2119,4772.0
2120,4774.0
2121,4765.0
2122,4746.0
2123,4750.0
2124,4741.0
2125,4788.0
2126,4792.0
2127,4786.0
2128,4804.0
2129,4790.0
2130,4832.0
2131,4782.0
2132,4807.0
2133,4819.0
2134,4798.0
2135,4793.0
2136,4796.0
2137,4789.0
2138,4843.0
2139,4838.0
2140,4827.0
2141,4852.0
2142,4854.0
2143,4849.0
2144,4841.0
2145,4824.0
2146,4814.0
2147,4848.0
2148,4857.0
2149,4833.0
2150,4873.0
2151,4875.0
2152,4870.0
2153,4884.0
2154,4885.0
2155,4883.0
2156,3738.0
2157,3742.0
2158,3732.0
2159,3768.0
2160,3774.0
2161,3762.0
2162,3792.0
2163,3799.0
2164,3788.0
2165,3814.0
2166,3815.0
2167,3812.0
2168,742.0
2169,747.0
2170,748.0
2171,749.0
2172,780.0
2173,786.0
2174,791.0
2175,792.0
2176,781.0
2177,784.0
2178,787.0
2179,793.0
2180,862.0
2181,869.0
2182,860.0
2183,865.0
2184,870.0
2185,874.0
2186,900.0
2187,904.0
2188,895.0
2189,958.0
2190,937.0
2191,948.0
2192,956.0
2193,1002.0
2194,998.0
2195,1020.0
2196,1036.0
2197,822.0
2198,831.0
2199,817.0
2200,820.0
2201,797.0
2202,804.0
2203,729.0
2204,734.0
2205,728.0
2206,732.0
2207,634.0
2208,639.0
2209,616.0
2210,612.0
2211,602.0
2212,603.0
2213,618.0
2214,604.0
2215,596.0
2216,598.0
2217,594.0
2218,600.0
2219,589.0
2220,591.0
2221,590.0
2222,592.0
2223,569.0
2224,581.0
2225,561.0
2226,565.0
2227,562.0
2228,574.0
2229,556.0
2230,564.0
2231,536.0
2232,545.0
2233,419.0
2234,416.0
2235,412.0
2236,408.0
2237,410.0
2238,407.0
2239,507.0
2240,517.0
2241,423.0
2242,430.0
2243,428.0
2244,429.0
2245,422.0
2246,415.0
2247,411.0
2248,382.0
2249,388.0
2250,392.0
2251,401.0
2252,396.0
2253,400.0
2254,383.0
2255,374.0
2256,364.0
2257,347.0
2258,357.0
2259,366.0
2260,377.0
2261,358.0
2262,361.0
2263,363.0
2264,375.0
2265,343.0
2266,369.0
2267,373.0
2268,365.0
2269,386.0
2270,402.0
2271,518.0
2272,521.0
2273,500.0
2274,508.0
2275,432.0
2276,435.0
2277,515.0
2278,533.0
2279,555.0
2280,558.0
2281,605.0
2282,610.0
2283,593.0
2284,595.0
2285,583.0
2286,584.0
2287,587.0
2288,588.0
2289,585.0
2290,586.0
2291,572.0
2292,576.0
2293,553.0
2294,554.0
2295,552.0
2296,542.0
2297,546.0
2298,538.0
2299,509.0
2300,531.0
2301,499.0
2302,514.0
2303,464.0
2304,476.0
2305,469.0
2306,486.0
2307,487.0
2308,489.0
2309,445.0
2310,456.0
2311,465.0
2312,443.0
2313,451.0
2314,413.0
2315,424.0
2316,360.0
2317,354.0
2318,359.0
2319,336.0
2320,338.0
2321,597.0
2322,599.0
2323,619.0
2324,622.0
2325,691.0
2326,694.0
2327,701.0
2328,707.0
2329,716.0
2330,718.0
2331,676.0
2332,678.0
2333,683.0
2334,682.0
2335,686.0
2336,688.0
2337,693.0
2338,668.0
2339,669.0
2340,651.0
2341,653.0
2342,636.0
2343,638.0
2344,632.0
2345,635.0
2346,640.0
2347,646.0
2348,710.0
2349,713.0
2350,714.0
2351,722.0
2352,726.0
2353,730.0
2354,727.0
2355,731.0
2356,753.0
2357,756.0
2358,758.0
2359,761.0
2360,665.0
2361,667.0
2362,658.0
2363,664.0
2364,655.0
2365,659.0
2366,663.0
2367,666.0
2368,1005.0
2369,1008.0
2370,1006.0
2371,1012.0
2372,1149.0
2373,1155.0
2374,1060.0
2375,1023.0
2376,1001.0
2377,981.0
2378,984.0
2379,993.0
2380,1383.0
2381,1403.0
2382,1329.0
2383,1334.0
2384,1195.0
2385,1199.0
2386,1222.0
2387,1216.0
2388,1129.0
2389,1177.0
2390,1183.0
2391,1120.0
2392,1134.0
2393,1063.0
2394,1073.0
2395,1089.0
2396,1077.0
2397,1119.0
2398,1115.0
2399,1072.0
2400,1078.0
2401,979.0
2402,980.0
2403,983.0
2404,957.0
2405,960.0
2406,968.0
2407,966.0
2408,970.0
2409,946.0
2410,953.0
2411,945.0
2412,954.0
2413,944.0
2414,950.0
2415,941.0
2416,949.0
2417,856.0
2418,861.0
2419,832.0
2420,840.0
2421,855.0
2422,859.0
2423,890.0
2424,893.0
2425,882.0
2426,886.0
2427,875.0
2428,880.0
2429,888.0
2430,898.0
2431,778.0
2432,782.0
2433,772.0
2434,775.0
2435,764.0
2436,770.0
2437,776.0
2438,779.0
2439,2222.0
2440,2257.0
2441,2239.0
2442,2294.0
2443,951.0
2444,881.0
2445,811.0
2446,818.0
2447,794.0
2448,799.0
2449,800.0
2450,1382.0
2451,1386.0
2452,1303.0
2453,1306.0
2454,1272.0
2455,1283.0
2456,1137.0
2457,1161.0
2458,971.0
2459,974.0
2460,986.0
2461,991.0
2462,919.0
2463,926.0
2464,901.0
2465,914.0
2466,827.0
2467,842.0
2468,738.0
2469,739.0
2470,740.0
2471,745.0
2472,702.0
2473,706.0
2474,698.0
2475,705.0
2476,670.0
2477,675.0
2478,671.0
2479,672.0
2480,643.0
2481,649.0
2482,641.0
2483,645.0
2484,629.0
2485,627.0
2486,647.0
2487,652.0
2488,854.0
2489,849.0
2490,844.0
2491,835.0
2492,841.0
2493,550.0
2494,557.0
2495,1236.0
2496,1231.0
2497,1515.0
2498,1518.0
2499,1519.0
2500,1747.0
2501,1758.0
2502,1894.0
2503,1902.0
2504,2185.0
2505,2214.0
2506,2528.0
2507,2917.0
2508,2939.0
2509,3888.0
2510,3919.0
2511,3844.0
2512,3913.0
2513,3665.0
2514,3751.0
2515,3791.0
2516,3739.0
2517,3795.0
2518,3776.0
2519,3779.0
2520,3716.0
2521,3727.0
2522,3771.0
2523,3437.0
2524,3439.0
2525,3440.0
2526,2955.0
2527,2980.0
2528,2957.0
2529,2979.0
2530,2236.0
2531,2250.0
2532,2139.0
2533,2167.0
2534,2289.0
2535,2322.0
2536,1972.0
2537,2017.0
2538,2373.0
2539,2315.0
2540,2321.0
2541,2242.0
2542,2301.0
2543,2070.0
2544,2078.0
2545,2065.0
2546,2044.0
2547,2254.0
2548,2313.0
2549,2314.0
2550,2334.0
2551,2327.0
2552,2341.0
2553,2261.0
2554,2319.0
2555,2260.0
2556,2326.0
2557,2278.0
2558,2343.0
2559,2361.0
2560,2365.0
2561,2265.0
2562,2243.0
2563,2249.0
2564,2252.0
2565,2344.0
2566,2352.0
2567,2357.0
2568,1198.0
2569,1215.0
2570,1230.0
2571,1248.0
2572,1239.0
2573,1260.0
2574,3512.0
2575,3625.0
2576,3691.0
2577,3632.0
2578,3696.0
2579,3721.0
2580,3722.0
2581,3661.0
2582,3736.0
2583,3664.0
2584,3745.0
2585,3758.0
2586,3764.0
2587,3666.0
2588,3667.0
2589,3668.0
2590,3757.0
2591,3688.0
2592,3784.0
2593,3699.0
2594,3796.0
2595,3803.0
2596,3807.0
2597,3709.0
2598,3808.0
2599,3734.0
2600,3823.0
2601,3756.0
2602,3831.0
2603,4398.0
2604,4407.0
2605,4413.0
2606,4422.0
2607,4293.0
2608,4317.0
2609,4190.0
2610,4086.0
2611,4162.0
2612,4178.0
2613,3765.0
2614,3845.0
2615,4027.0
2616,4066.0
2617,4028.0
2618,4065.0
2619,3782.0
2620,3786.0
2621,3780.0
2622,3859.0
2623,3787.0
2624,3793.0
2625,3802.0
2626,3800.0
2627,3868.0
2628,3833.0
2629,3898.0
2630,3857.0
2631,3933.0
2632,3863.0
2633,3942.0
2634,3852.0
2635,3861.0
2636,3958.0
2637,3874.0
2638,3948.0
2639,3895.0
2640,3964.0
2641,3894.0
2642,3897.0
2643,3899.0
2644,3970.0
2645,3906.0
2646,3984.0
2647,3724.0
2648,3752.0
2649,3763.0
2650,3781.0
2651,3911.0
2652,3998.0
2653,3923.0
2654,4006.0
2655,3838.0
2656,3872.0
2657,3818.0
2658,3821.0
2659,3947.0
2660,4029.0
2661,4057.0
2662,4058.0
2663,3950.0
2664,4035.0
2665,3975.0
2666,4045.0
2667,3983.0
2668,4046.0
2669,3994.0
2670,4062.0
2671,4000.0
2672,4055.0
2673,3655.0
2674,3505.0
2675,3303.0
2676,3268.0
2677,3273.0
2678,3078.0
2679,3017.0
2680,2912.0
2681,2848.0
2682,2707.0
2683,2527.0
2684,2349.0
2685,2368.0
2686,1863.0
2687,1750.0
2688,13325.0
2689,13388.0
2690,13482.0
2691,13519.0
2692,13054.0
2693,13104.0
2694,12868.0
2695,12642.0
2696,12526.0
2697,12490.0
2698,12100.0
2699,12140.0
2700,12260.0
2701,12314.0
2702,11883.0
2703,11926.0
2704,11704.0
2705,11763.0
2706,10700.0
2707,10654.0
2708,10148.0
2709,10177.0
2710,9942.0
2711,9980.0
2712,9796.0
2713,9834.0
2714,9607.0
2715,9646.0
2716,9461.0
2717,9498.0
2718,9248.0
2719,9301.0
2720,9084.0
2721,9145.0
2722,8878.0
2723,8916.0
2724,8727.0
2725,8779.0
2726,8471.0
2727,8520.0
2728,8315.0
2729,8359.0
2730,7491.0
2731,7546.0
2732,7718.0
2733,7675.0
2734,5108.0
2735,5114.0
2736,5067.0
2737,5318.0
2738,5321.0
2739,5282.0
2740,4268.0
2741,4391.0
2742,4308.0
2743,4358.0
2744,4745.0
2745,5280.0
2746,5534.0
2747,5615.0
2748,5537.0
2749,5591.0
2750,5748.0
2751,5806.0
2752,5749.0
2753,5803.0
2754,6273.0
2755,6324.0
2756,6113.0
2757,6176.0
2758,6122.0
2759,6164.0
2760,6275.0
2761,6326.0
2762,6529.0
2763,6605.0
2764,6556.0
2765,6611.0
2766,6751.0
2767,6788.0
2768,6748.0
2769,6792.0
2770,7220.0
2771,7276.0
2772,7230.0
2773,7269.0
2774,7011.0
2775,7082.0
2776,7015.0
2777,7079.0
2778,4927.0
2779,4955.0
2780,8290.0
2781,8352.0
2782,8258.0
2783,8265.0
2784,7876.0
2785,7886.0
2786,7308.0
2787,7352.0
2788,6786.0
2789,6764.0
2790,6758.0
2791,6354.0
2792,5767.0
2793,5792.0
2794,5096.0
2795,5110.0
2796,4893.0
2797,5148.0
2798,4287.0
2799,4448.0
2800,4494.0
2801,4161.0
2802,4164.0
2803,4139.0
2804,4165.0
2805,4170.0
2806,4812.0
2807,4830.0
2808,5463.0
2809,5692.0
2810,5713.0
2811,4781.0
2812,4810.0
2813,5283.0
2814,5341.0
2815,5354.0
2816,5360.0
2817,5395.0
2818,5388.0
2819,5398.0
2820,5220.0
2821,843.0
2822,681.0
2823,684.0
2824,746.0
2825,743.0
2826,1104.0
2827,1107.0
2828,1082.0
2829,21293.0
2830,21343.0
2831,21116.0
2832,21193.0
2833,21136.0
2834,21223.0
2835,21300.0
2836,21342.0
2837,20825.0
2838,20868.0
2839,20816.0
2840,20866.0
2841,20667.0
2842,20717.0
2843,20685.0
2844,20749.0
2845,20342.0
2846,20396.0
2847,20305.0
2848,20359.0
2849,20156.0
2850,20205.0
2851,20157.0
2852,20237.0
2853,20464.0
2854,20497.0
2855,20418.0
2856,20486.0
2857,19875.0
2858,19896.0
2859,19808.0
2860,19613.0
2861,19662.0
2862,19634.0
2863,19715.0
2864,19891.0
2865,19324.0
2866,19394.0
2867,19354.0
2868,19402.0
2869,19051.0
2870,19135.0
2871,19035.0
2872,19113.0
2873,19156.0
2874,19226.0
2875,18820.0
2876,18896.0
2877,18653.0
2878,18715.0
2879,18634.0
2880,18736.0
2881,18858.0
2882,18904.0
2883,18367.0
2884,18440.0
2885,18381.0
2886,18434.0
2887,18203.0
2888,18278.0
2889,18211.0
2890,18265.0
2891,17627.0
2892,17706.0
2893,17923.0
2894,17825.0
2895,17642.0
2896,17709.0
2897,17831.0
2898,17463.0
2899,17547.0
2900,10453.0
2901,10475.0
2902,10774.0
2903,10791.0
2904,10798.0
2905,10822.0
2906,8875.0
2907,8904.0
2908,8866.0
2909,8897.0
2910,8805.0
2911,8809.0
2912,8821.0
2913,8695.0
2914,8729.0
2915,16536.0
2916,16349.0
2917,16376.0
2918,16513.0
2919,14765.0
2920,14953.0
2921,15014.0
2922,14816.0
2923,14876.0
2924,14648.0
2925,14433.0
2926,14482.0
2927,14328.0
2928,14262.0
2929,14137.0
2930,14195.0
2931,14284.0
2932,14377.0
2933,10927.0
2934,10974.0
2935,10919.0
2936,10821.0
2937,10797.0
2938,9928.0
2939,9970.0
2940,16087.0
2941,16135.0
2942,15888.0
2943,15959.0
2944,15745.0
2945,15783.0
2946,15329.0
2947,15399.0
2948,14969.0
2949,15024.0
2950,14734.0
2951,14821.0
2952,14453.0
2953,14494.0
2954,14250.0
2955,14299.0
2956,13772.0
2957,13824.0
2958,13941.0
2959,13984.0
2960,10301.0
2961,10346.0
2962,10319.0
2963,10353.0
2964,10178.0
2965,10223.0
2966,10170.0
2967,10200.0
2968,10055.0
2969,10089.0
2970,9977.0
2971,10007.0
2972,9991.0
2973,10020.0
2974,9832.0
2975,9862.0
2976,9874.0
2977,9839.0
2978,9999.0
2979,10036.0
2980,16619.0
2981,24018.0
2982,24043.0
2983,23982.0
2984,23905.0
2985,23879.0
2986,13511.0
2987,13544.0
2988,13718.0
2989,13668.0
2990,13753.0
2991,13514.0
2992,13562.0
2993,13599.0
2994,12973.0
2995,12815.0
2996,12836.0
2997,12884.0
2998,12648.0
2999,12682.0
3000,12826.0
3001,12872.0
3002,12717.0
3003,12649.0
3004,11456.0
3005,11505.0
3006,11383.0
3007,11437.0
3008,11540.0
3009,11574.0
3010,11553.0
3011,11580.0
3012,10961.0
3013,11018.0
3014,11120.0
3015,11152.0
3016,10972.0
3017,11008.0
3018,11106.0
3019,11147.0
3020,13235.0
3021,13204.0
3022,13209.0
3023,13244.0
3024,13383.0
3025,13429.0
3026,13372.0
3027,13431.0
3028,13819.0
3029,13867.0
3030,13645.0
3031,13681.0
3032,13631.0
3033,13664.0
3034,13827.0
3035,13876.0
3036,14118.0
3037,14165.0
3038,14129.0
3039,14162.0
3040,14624.0
3041,14666.0
3042,14910.0
3043,14866.0
3044,14621.0
3045,14662.0
3046,14847.0
3047,14893.0
3048,15238.0
3049,15305.0
3050,15183.0
3051,15225.0
3052,15273.0
3053,15362.0
3054,15430.0
3055,15311.0
3056,15474.0
3057,17666.0
3058,17788.0
3059,17875.0
3060,17851.0
3061,17853.0
3062,17689.0
3063,17830.0
3064,17549.0
3065,17664.0
3066,17506.0
3067,17634.0
3068,17493.0
3069,17528.0
3070,17208.0
3071,17256.0
3072,16977.0
3073,17062.0
3074,16626.0
3075,16674.0
3076,16455.0
3077,16506.0
3078,10837.0
3079,10879.0
3080,10271.0
3081,10323.0
3082,1463.0
3083,1477.0
3084,1170.0
3085,1176.0
3086,1178.0
3087,1191.0
3088,1189.0
3089,1193.0
3090,1253.0
3091,1258.0
3092,1270.0
3093,1310.0
3094,1870.0
3095,1890.0
3096,1996.0
3097,1977.0
3098,2064.0
3099,2193.0
3100,2342.0
3101,2411.0
3102,2505.0
3103,2900.0
3104,2903.0
3105,2914.0
3106,3547.0
3107,3558.0
3108,3531.0
3109,3541.0
3110,3534.0
3111,3551.0
3112,3554.0
3113,3566.0
3114,3180.0
3115,3199.0
3116,3221.0
3117,3227.0
3118,3225.0
3119,3228.0
3120,3194.0
3121,3217.0
3122,3021.0
3123,3069.0
3124,3550.0
3125,3559.0
3126,3448.0
3127,3417.0
3128,3378.0
3129,3405.0
3130,3384.0
3131,3398.0
3132,3418.0
3133,3449.0
3134,3656.0
3135,2430.0
3136,2437.0
3137,2896.0
3138,2878.0
3139,2909.0
3140,2916.0
3141,2943.0
3142,3175.0
3143,3223.0
3144,3038.0
3145,3011.0
3146,3062.0
3147,3067.0
3148,2840.0
3149,2856.0
3150,2816.0
3151,2827.0
3152,2823.0
3153,2841.0
3154,2849.0
3155,2860.0
3156,2740.0
3157,2771.0
3158,2548.0
3159,2539.0
3160,2566.0
3161,2600.0
3162,2594.0
3163,2631.0
3164,2624.0
3165,2644.0
3166,2484.0
3167,2511.0
3168,2459.0
3169,2479.0
3170,3469.0
3171,3446.0
3172,3494.0
3173,3391.0
3174,3364.0
3175,3399.0
3176,3350.0
3177,3355.0
3178,3234.0
3179,3238.0
3180,3270.0
3181,3277.0
3182,3015.0
3183,3025.0
3184,3079.0
3185,3094.0
3186,2845.0
3187,2862.0
3188,2875.0
3189,2892.0
3190,2636.0
3191,2653.0
3192,2705.0
3193,2679.0
3194,2919.0
3195,2936.0
3196,2918.0
3197,2933.0
3198,2941.0
3199,2968.0
3200,2948.0
3201,2962.0
3202,3148.0
3203,3166.0
3204,3116.0
3205,3135.0
3206,3114.0
3207,3144.0
3208,3155.0
3209,3167.0
3210,3297.0
3211,3302.0
3212,3290.0
3213,3281.0
3214,3233.0
3215,3252.0
3216,3260.0
3217,3274.0
3218,3132.0
3219,3159.0
3220,3095.0
3221,3111.0
3222,3098.0
3223,3130.0
3224,3137.0
3225,3157.0
3226,1651.0
3227,1661.0
3228,1617.0
3229,1555.0
3230,1549.0
3231,1576.0
3232,1558.0
3233,1569.0
3234,1533.0
3235,1516.0
3236,1522.0
3237,1537.0
3238,1434.0
3239,1453.0
3240,1398.0
3241,1380.0
3242,1344.0
3243,1358.0
3244,1332.0
3245,1365.0
3246,1387.0
3247,1392.0
3248,1294.0
3249,1309.0
3250,1220.0
3251,1201.0
3252,1212.0
3253,1232.0
3254,1000.0
3255,1924.0
3256,1941.0
3257,2121.0
3258,2131.0
3259,2124.0
3260,2142.0
3261,2161.0
3262,2164.0
3263,1992.0
3264,2016.0
3265,1955.0
3266,1979.0
3267,1993.0
3268,2012.0
3269,1963.0
3270,1978.0
3271,2813.0
3272,2836.0
3273,2822.0
3274,2846.0
3275,2722.0
3276,2698.0
3277,2744.0
3278,2674.0
3279,2711.0
3280,2581.0
3281,2627.0
3282,2588.0
3283,2577.0
3284,2575.0
3285,2587.0
3286,2524.0
3287,2537.0
3288,2553.0
3289,2338.0
3290,2369.0
3291,2332.0
3292,2351.0
3293,2359.0
3294,2384.0
3295,2379.0
3296,2386.0
3297,2137.0
3298,2158.0
3299,2146.0
3300,2166.0
3301,2171.0
3302,2192.0
3303,2172.0
3304,2188.0
3305,1659.0
3306,1673.0
3307,1409.0
3308,1415.0
3309,37017.0
3310,36965.0
3311,36871.0
3312,36866.0
3313,36885.0
3314,36958.0
3315,36975.0
3316,36919.0
3317,36805.0
3318,36832.0
3319,37010.0
3320,37045.0
3321,36968.0
3322,36990.0
3323,36791.0
3324,36821.0
3325,27245.0
3326,1132.0
3327,1148.0
3328,2380.0
3329,2392.0
3330,2395.0
3331,2403.0
3332,3556.0
3333,3567.0
3334,3300.0
3335,3317.0
3336,3528.0
3337,3536.0
3338,959.0
3339,961.0
3340,1302.0
3341,1308.0
3342,1123.0
3343,1153.0
3344,1180.0
3345,1150.0
3346,1179.0
3347,1317.0
3348,1335.0
3349,1347.0
3350,1502.0
3351,1819.0
3352,1679.0
3353,1719.0
3354,1523.0
3355,1524.0
3356,1503.0
3357,1511.0
3358,1527.0
3359,1339.0
3360,1252.0
3361,1251.0
3362,1271.0
3363,3087.0
3364,3101.0
3365,3105.0
3366,3115.0
3367,3103.0
3368,3117.0
3369,3196.0
3370,3202.0
3371,3178.0
3372,3186.0
3373,3172.0
3374,3177.0
3375,3182.0
3376,3197.0
3377,3244.0
3378,3253.0
3379,3237.0
3380,3242.0
3381,3250.0
3382,3261.0
3383,3262.0
3384,3267.0
3385,3354.0
3386,3336.0
3387,3345.0
3388,3349.0
3389,3347.0
3390,3383.0
3391,3424.0
3392,3426.0
3393,3356.0
3394,3381.0
3395,3457.0
3396,3486.0
3397,3348.0
3398,3368.0
3399,3329.0
3400,3332.0
3401,3373.0
3402,3471.0
3403,3369.0
3404,3438.0
3405,3352.0
3406,3353.0
3407,3342.0
3408,3343.0
3409,3360.0
3410,3404.0
3411,3351.0
3412,3403.0
3413,3422.0
3414,3445.0
3415,3324.0
3416,3307.0
3417,3341.0
3418,3312.0
3419,3316.0
3420,3286.0
3421,3396.0
3422,3401.0
3423,3549.0
3424,3552.0
3425,3532.0
3426,3533.0
3427,3516.0
3428,3520.0
3429,3455.0
3430,3466.0
3431,3359.0
3432,3361.0
3433,3390.0
3434,3392.0
3435,3310.0
3436,3314.0
3437,3320.0
3438,3323.0
3439,3327.0
3440,3319.0
3441,3264.0
3442,1809.0
3443,1816.0
3444,1770.0
3445,1771.0
3446,2452.0
3447,2455.0
3448,2447.0
3449,2458.0
3450,2469.0
3451,2485.0
3452,1698.0
3453,1708.0
3454,1694.0
3455,1714.0
3456,1716.0
3457,1695.0
3458,1701.0
3459,1424.0
3460,1437.0
3461,1411.0
3462,1420.0
3463,1321.0
3464,1331.0
3465,1262.0
3466,1284.0
3467,1289.0
3468,1298.0
3469,1224.0
3470,1242.0
3471,2956.0
3472,2972.0
3473,3007.0
3474,3026.0
3475,2870.0
3476,2885.0
3477,2835.0
3478,2881.0
3479,2729.0
3480,2751.0
3481,2593.0
3482,2623.0
3483,2583.0
3484,2628.0
3485,2521.0
3486,2568.0
3487,2522.0
3488,2523.0
3489,2456.0
3490,2474.0
3491,2470.0
3492,2475.0
3493,2348.0
3494,2376.0
3495,2346.0
3496,2362.0
3497,1654.0
3498,1663.0
3499,1652.0
3500,1669.0
3501,1642.0
3502,1657.0
3503,1585.0
3504,1586.0
3505,1601.0
3506,1605.0
3507,1595.0
3508,1587.0
3509,2060.0
3510,2067.0
3511,2041.0
3512,2045.0
3513,1970.0
3514,1989.0
3515,1936.0
3516,1957.0
3517,1967.0
3518,1982.0
3519,2010.0
3520,1998.0
3521,1991.0
3522,2004.0
3523,1939.0
3524,1953.0
3525,1966.0
3526,3005.0
3527,3039.0
3528,3291.0
3529,3293.0
3530,3191.0
3531,3195.0
3532,2785.0
3533,2797.0
3534,2694.0
3535,2714.0
3536,2156.0
3537,2180.0
3538,1951.0
3539,1940.0
3540,3002.0
3541,3010.0
3542,2891.0
3543,2899.0
3544,2852.0
3545,2877.0
3546,2809.0
3547,2826.0
3548,2710.0
3549,2719.0
3550,2670.0
3551,2690.0
3552,2696.0
3553,2723.0
3554,2667.0
3555,2681.0
3556,1563.0
3557,1565.0
3558,1572.0
3559,1577.0
3560,1692.0
3561,1703.0
3562,1705.0
3563,1718.0
3564,1829.0
3565,1837.0
3566,1891.0
3567,1900.0
3568,2024.0
3569,2043.0
3570,1861.0
3571,1867.0
3572,1855.0
3573,1806.0
3574,1814.0
3575,1778.0
3576,1782.0
3577,1615.0
3578,1622.0
3579,1604.0
3580,1612.0
3581,1609.0
3582,1611.0
3583,1607.0
3584,1618.0
3585,1623.0
3586,1550.0
3587,1552.0
3588,1546.0
3589,1551.0
3590,2406.0
3591,2407.0
3592,2378.0
3593,2293.0
3594,2079.0
3595,2105.0
3596,2116.0
3597,2118.0
3598,1910.0
3599,1911.0
3600,1729.0
3601,2675.0
3602,2688.0
3603,2776.0
3604,2791.0
3605,2828.0
3606,2830.0
3607,2766.0
3608,2789.0
3609,2761.0
3610,2774.0
3611,2818.0
3612,2821.0
3613,2837.0
3614,2858.0
3615,2865.0
3616,2869.0
3617,2749.0
3618,2769.0
3619,2741.0
3620,2753.0
3621,2801.0
3622,2786.0
3623,2770.0
3624,2793.0
3625,3169.0
3626,3173.0
3627,3203.0
3628,3214.0
3629,3198.0
3630,3219.0
3631,3229.0
3632,3231.0
3633,3040.0
3634,3045.0
3635,3061.0
3636,3100.0
3637,3107.0
3638,3109.0
3639,3063.0
3640,3104.0
3641,3089.0
3642,3108.0
3643,3008.0
3644,3009.0
3645,3073.0
3646,3110.0
3647,3150.0
3648,3153.0
3649,3097.0
3650,3127.0
3651,3012.0
3652,3014.0
3653,3133.0
3654,3084.0
3655,3147.0
3656,3151.0
3657,3044.0
3658,3048.0
3659,3134.0
3660,3099.0
